date,productname,farmprice,atlantaretail,chicagoretail,losangelesretail,newyorkretail,averagespread
2010-12-05,Green Leaf Lettuce,0.44,1.86,1.89,1.79,2.02,329.54545454545456
2010-12-05,Iceberg Lettuce,0.38,1.33,1.52,1.27,1.74,285.5263157894737
2010-12-05,Oranges,0.4,1.15,1.5,0.87,1.44,209.99999999999997
2010-12-05,Potatoes,1.25,2.37,3.76,3.74,1.0,117.40000000000003
2010-12-05,Red Leaf Lettuce,0.46,1.89,1.89,1.79,2.07,315.21739130434787
2010-11-28,Carrots,0.28,0.85,0.94,0.84,1.12,234.82142857142856
2010-11-28,Cauliflower,1.05,2.69,3.54,3.31,3.99,222.14285714285717
2010-11-28,Celery,0.29,1.12,1.07,1.72,1.99,408.6206896551725
2010-11-28,Flame Grapes,0.85,1.94,1.51,2.87,2.49,159.11764705882354
2010-11-28,Green Leaf Lettuce,0.49,1.89,1.8,1.74,2.02,280.1020408163265
2010-11-28,Iceberg Lettuce,0.42,1.23,1.39,1.44,1.99,260.11904761904765
2010-11-28,Oranges,0.43,1.05,1.23,0.99,1.78,193.60465116279073
2010-11-28,Potatoes,1.33,3.62,3.12,3.74,1.75,129.88721804511277
2010-11-28,Red Leaf Lettuce,0.48,1.39,1.8,1.74,2.02,261.97916666666663
2010-11-28,Broccoli Bunches,0.8,1.82,0.85,1.07,1.48,63.12500000000001
2010-11-28,Romaine Lettuce,0.41,1.94,2.21,1.74,2.33,401.219512195122
2010-11-28,Broccoli Crowns,1.08,1.79,1.61,2.07,1.62,64.12037037037037
2010-11-28,Strawberries,2.75,4.11,3.17,4.37,4.74,49.0
2010-11-21,Iceberg Lettuce,0.65,1.4,1.07,1.37,1.99,124.23076923076923
2010-11-21,Oranges,0.44,1.05,1.84,0.97,0.98,175.0
2010-11-21,Red Leaf Lettuce,0.42,1.79,1.67,1.77,2.07,334.5238095238096
2010-11-21,Romaine Lettuce,0.45,1.84,1.92,1.79,2.33,337.7777777777777
2010-11-21,Strawberries,2.5,4.06,3.79,3.24,3.49,45.8
2010-11-21,Tomatoes,0.5,1.37,2.02,1.37,1.0,188.0
2010-11-21,Flame Grapes,0.81,1.74,2.24,2.99,2.62,195.98765432098762
2010-11-21,Green Leaf Lettuce,0.48,1.79,1.67,1.77,2.02,277.6041666666667
2010-11-21,Broccoli Bunches,0.75,2.16,0.82,1.04,1.87,96.33333333333331
2010-11-21,Broccoli Crowns,1.04,1.54,1.42,1.52,2.12,58.65384615384617
2010-11-21,Cantaloupe,0.51,3.24,3.32,3.26,3.99,576.9607843137255
2010-11-21,Carrots,0.28,0.66,0.97,0.84,1.12,220.53571428571422
2010-11-21,Cauliflower,0.9,2.44,2.88,2.85,1.75,175.55555555555554
2010-11-21,Celery,0.3,1.13,1.44,0.79,1.37,294.16666666666674
2010-11-14,Broccoli Bunches,0.81,1.57,0.62,1.07,1.74,54.32098765432099
2010-11-14,Potatoes,1.1,3.87,4.06,2.92,1.5,180.68181818181816
2010-11-14,Broccoli Crowns,1.05,1.43,1.25,1.62,1.62,40.95238095238094
2010-11-14,Red Leaf Lettuce,0.45,1.94,2.01,1.69,1.9,318.8888888888888
2010-11-14,Cantaloupe,0.55,3.05,2.57,3.26,3.74,473.63636363636357
2010-11-14,Romaine Lettuce,0.52,1.94,2.38,1.69,2.21,295.1923076923076
2010-11-14,Carrots,0.28,0.85,0.97,0.84,1.29,252.67857142857136
2010-11-14,Strawberries,2.63,3.99,3.62,3.49,4.74,50.570342205323215
2010-11-14,Cauliflower,0.87,2.26,2.01,2.85,2.74,183.33333333333331
2010-11-14,Tomatoes,0.47,1.54,2.47,0.82,0.5,183.51063829787236
2010-11-14,Celery,0.35,1.53,0.99,1.09,1.75,282.8571428571429
2010-11-14,Flame Grapes,0.76,1.94,1.99,2.87,2.49,205.59210526315786
2010-11-14,Green Leaf Lettuce,0.5,1.94,1.96,1.69,1.9,274.5
2010-11-14,Honeydews,0.23,2.94,3.94,3.71,4.74,1566.3043478260868
2010-11-14,Iceberg Lettuce,0.95,1.4,1.39,1.49,2.12,68.42105263157896
2010-11-14,Avocados,0.6,1.18,1.56,1.25,1.42,125.41666666666669
2010-11-14,Oranges,0.45,1.07,1.61,1.22,0.99,171.66666666666669
2010-11-07,Green Leaf Lettuce,0.37,1.94,1.49,1.77,1.9,379.72972972972974
2010-11-07,Honeydews,0.23,2.94,3.57,3.43,4.74,1495.6521739130433
2010-11-07,Iceberg Lettuce,0.85,1.3,1.39,1.42,1.92,77.35294117647058
2010-11-07,Avocados,0.6,0.63,1.57,1.22,1.29,96.25000000000001
2010-11-07,Potatoes,1.35,3.74,2.74,2.74,1.37,96.1111111111111
2010-11-07,Broccoli Bunches,0.59,2.24,0.82,0.75,1.34,118.22033898305087
2010-11-07,Red Leaf Lettuce,0.34,1.44,1.49,1.77,1.95,388.97058823529403
2010-11-07,Broccoli Crowns,0.8,1.64,1.61,1.67,1.74,108.12499999999999
2010-11-07,Romaine Lettuce,0.41,1.44,1.93,1.77,2.02,336.5853658536586
2010-11-07,Cantaloupe,0.47,2.86,3.32,3.1,3.49,579.2553191489362
2010-11-07,Strawberries,2.25,2.75,3.54,3.74,4.74,64.11111111111111
2010-11-07,Carrots,0.28,0.41,0.94,0.84,1.07,191.07142857142853
2010-11-07,Thompson Grapes,1.07,2.57,2.57,2.99,2.99,159.81308411214948
2010-11-07,Cauliflower,0.4,2.44,2.85,3.08,2.49,578.75
2010-11-07,Tomatoes,0.5,1.72,2.69,1.0,0.5,195.5
2010-11-07,Celery,0.34,1.36,1.69,1.49,1.99,380.14705882352945
2010-11-07,Flame Grapes,0.74,1.49,1.28,2.49,2.49,161.82432432432435
2010-10-31,Broccoli Crowns,0.72,1.57,1.48,1.64,1.62,119.09722222222223
2010-10-31,Strawberries,2.28,3.49,3.37,3.87,2.99,50.43859649122808
2010-10-31,Cantaloupe,0.36,2.79,3.19,2.83,2.74,702.0833333333334
2010-10-31,Thompson Grapes,1.1,1.9,2.49,1.74,2.99,107.27272727272728
2010-10-31,Carrots,0.28,0.91,0.94,0.89,1.12,244.6428571428571
2010-10-31,Tomatoes,0.52,1.59,1.69,1.0,1.0,153.84615384615384
2010-10-31,Cauliflower,0.27,2.19,2.72,3.37,2.74,920.3703703703704
2010-10-31,Celery,0.35,1.36,1.44,1.69,1.87,354.28571428571433
2010-10-31,Flame Grapes,0.76,1.61,2.24,2.74,1.77,175.00000000000006
2010-10-31,Green Leaf Lettuce,0.28,1.86,1.68,1.72,1.9,539.2857142857142
2010-10-31,Honeydews,0.21,3.69,3.57,2.41,4.74,1615.4761904761906
2010-10-31,Iceberg Lettuce,0.64,1.3,1.27,1.37,1.26,103.125
2010-10-31,Avocados,0.52,1.22,1.82,1.33,1.5,182.21153846153845
2010-10-31,Red Leaf Lettuce,0.3,1.86,1.73,1.64,1.9,494.16666666666663
2010-10-31,Broccoli Bunches,0.45,2.07,1.02,1.27,0.74,183.33333333333331
2010-10-31,Romaine Lettuce,0.39,1.91,2.21,1.74,2.11,410.89743589743597
2010-10-24,Honeydews,0.23,1.75,2.69,2.41,4.74,1159.7826086956522
2010-10-24,Iceberg Lettuce,0.56,1.32,1.21,1.37,1.79,154.0178571428571
2010-10-24,Avocados,0.64,0.98,1.66,1.0,1.41,97.265625
2010-10-24,Potatoes,1.1,4.36,3.74,3.49,1.0,186.13636363636363
2010-10-24,Broccoli Bunches,0.38,2.29,0.89,1.14,1.47,280.92105263157896
2010-10-24,Red Leaf Lettuce,0.28,1.76,2.19,1.72,1.95,580.3571428571428
2010-10-24,Broccoli Crowns,0.56,1.57,1.42,1.89,1.57,187.94642857142856
2010-10-24,Romaine Lettuce,0.36,1.42,2.45,1.74,2.02,429.86111111111114
2010-10-24,Cantaloupe,0.22,1.66,2.32,4.15,2.25,1079.5454545454545
2010-10-24,Strawberries,1.88,2.94,3.0,2.99,3.36,63.4308510638298
2010-10-24,Carrots,0.28,0.85,0.97,0.84,0.99,225.89285714285708
2010-10-24,Thompson Grapes,0.9,0.84,2.42,2.46,2.74,135.0
2010-10-24,Cauliflower,0.31,2.44,3.42,2.68,2.37,779.8387096774194
2010-10-24,Tomatoes,0.55,1.59,2.19,1.25,1.0,174.09090909090907
2010-10-24,Celery,0.39,1.36,1.64,1.69,1.87,320.51282051282044
2010-10-24,Flame Grapes,0.76,1.61,2.31,2.47,2.24,183.88157894736844
2010-10-24,Green Leaf Lettuce,0.29,1.76,2.19,1.72,1.9,552.5862068965517
2010-10-17,Carrots,0.28,0.6,1.16,0.84,1.12,232.14285714285708
2010-10-17,Thompson Grapes,0.77,1.99,2.29,2.24,2.74,200.6493506493507
2010-10-17,Cauliflower,0.34,1.94,2.51,3.48,2.5,666.9117647058822
2010-10-17,Tomatoes,0.6,1.42,2.41,0.74,1.0,132.08333333333337
2010-10-17,Celery,0.39,1.36,1.52,1.69,1.99,320.51282051282055
2010-10-17,Flame Grapes,0.77,1.61,1.42,2.24,2.49,151.94805194805195
2010-10-17,Green Leaf Lettuce,0.27,1.86,2.2,2.24,1.9,659.2592592592594
2010-10-17,Honeydews,0.22,2.49,2.82,2.69,4.74,1347.7272727272727
2010-10-17,Iceberg Lettuce,0.43,1.32,1.39,1.49,1.79,248.25581395348837
2010-10-17,Avocados,0.58,1.07,1.58,1.28,1.41,130.17241379310352
2010-10-17,Potatoes,5.25,4.62,3.74,3.49,1.0,-38.80952380952382
2010-10-17,Broccoli Bunches,0.34,1.07,0.95,1.27,2.21,304.4117647058823
2010-10-17,Red Leaf Lettuce,0.25,1.61,1.42,1.74,1.9,567.0
2010-10-17,Broccoli Crowns,0.48,1.42,1.05,1.64,1.37,185.41666666666666
2010-10-17,Romaine Lettuce,0.29,1.91,2.15,1.74,2.18,587.9310344827587
2010-10-17,Cantaloupe,0.15,1.52,2.94,2.63,2.13,1436.6666666666665
2010-10-17,Strawberries,1.35,2.87,2.75,2.87,3.49,121.85185185185183
2010-10-10,Plums,0.43,0.42,0.82,0.5,0.62,37.2093023255814
2010-10-10,Red Leaf Lettuce,0.24,1.86,2.29,1.72,1.95,714.5833333333334
2010-10-10,Romaine Lettuce,0.24,1.42,2.55,1.57,2.18,704.1666666666667
2010-10-10,Strawberries,1.15,2.87,1.75,2.06,3.49,121.08695652173913
2010-10-10,Thompson Grapes,0.74,2.06,1.87,2.24,2.24,184.1216216216216
2010-10-10,Tomatoes,0.4,1.57,1.5,1.12,0.0,161.875
2010-10-10,Iceberg Lettuce,0.36,1.32,1.39,1.37,1.09,259.02777777777777
2010-10-10,Nectarines,0.32,0.42,0.77,1.0,0.5,110.15625
2010-10-10,Broccoli Bunches,0.34,1.67,0.7,1.07,1.54,266.1764705882353
2010-10-10,Broccoli Crowns,0.41,1.62,1.86,1.84,1.24,300.0000000000001
2010-10-10,Cantaloupe,0.17,2.51,3.07,3.81,2.62,1666.1764705882356
2010-10-10,Carrots,0.28,0.85,0.94,0.89,1.12,239.28571428571428
2010-10-10,Cauliflower,0.34,2.39,3.25,2.91,1.87,666.1764705882354
2010-10-10,Celery,0.39,1.36,1.39,1.69,1.99,312.1794871794871
2010-10-10,Flame Grapes,0.78,1.71,1.87,2.62,1.49,146.47435897435898
2010-10-10,Green Leaf Lettuce,0.24,1.86,2.29,1.67,1.9,704.1666666666667
2010-10-10,Honeydews,0.25,3.49,3.82,2.32,4.24,1287.0
2010-10-10,Avocados,0.61,0.67,1.57,1.36,1.41,105.32786885245903
2010-10-03,Green Leaf Lettuce,0.24,1.89,2.2,1.57,1.9,687.5000000000001
2010-10-03,Honeydews,0.2,2.74,3.69,2.04,4.49,1520.0
2010-10-03,Iceberg Lettuce,0.32,1.33,1.27,1.37,1.82,352.34375
2010-10-03,Avocados,0.59,1.33,1.55,1.04,1.41,125.84745762711864
2010-10-03,Nectarines,0.32,0.42,1.44,0.5,1.0,162.5
2010-10-03,Broccoli Bunches,0.32,2.36,1.02,0.94,0.84,303.125
2010-10-03,Plums,0.43,0.42,1.49,0.5,0.87,90.69767441860468
2010-10-03,Broccoli Crowns,0.39,1.62,1.42,1.64,1.29,282.6923076923077
2010-10-03,Red Leaf Lettuce,0.25,1.89,2.25,1.57,1.9,661.0
2010-10-03,Cantaloupe,0.18,2.81,2.94,2.81,2.31,1409.7222222222224
2010-10-03,Romaine Lettuce,0.21,1.37,2.11,1.57,2.05,745.2380952380953
2010-10-03,Carrots,0.28,0.85,0.94,0.84,1.12,234.82142857142856
2010-10-03,Strawberries,0.26,2.84,2.54,2.87,2.87,969.2307692307693
2010-10-03,Cauliflower,0.23,2.69,2.72,3.31,2.62,1132.6086956521738
2010-10-03,Thompson Grapes,0.73,1.61,2.24,2.12,2.19,179.45205479452056
2010-10-03,Celery,0.31,1.36,1.39,1.69,1.99,418.5483870967742
2010-10-03,Tomatoes,0.32,1.69,2.69,1.0,0.0,320.3125
2010-10-03,Flame Grapes,0.76,1.51,0.99,1.27,2.49,105.92105263157893
2010-09-26,Celery,0.33,1.36,1.39,1.74,1.99,390.90909090909093
2010-09-26,Thompson Grapes,0.73,1.79,2.24,1.12,1.24,118.83561643835621
2010-09-26,Flame Grapes,0.77,1.54,2.24,1.99,1.24,127.59740259740262
2010-09-26,Tomatoes,0.4,1.64,2.07,1.25,0.0,209.99999999999997
2010-09-26,Green Leaf Lettuce,0.28,1.89,2.29,1.74,1.9,598.2142857142857
2010-09-26,Honeydews,0.12,1.57,3.57,1.86,4.24,2241.666666666667
2010-09-26,Iceberg Lettuce,0.3,1.33,1.27,1.37,1.84,384.16666666666674
2010-09-26,Avocados,0.61,1.14,1.25,1.48,1.47,118.85245901639342
2010-09-26,Nectarines,0.32,0.42,2.19,1.62,1.12,317.96875
2010-09-26,Broccoli Bunches,0.33,1.67,1.02,1.19,1.87,335.60606060606057
2010-09-26,Peaches,0.34,0.75,2.19,0.5,0.0,152.94117647058823
2010-09-26,Broccoli Crowns,0.42,1.04,1.43,1.72,1.42,233.9285714285714
2010-09-26,Plums,0.43,0.42,1.99,0.0,1.05,101.16279069767442
2010-09-26,Cantaloupe,0.17,2.91,2.74,3.96,2.5,1680.8823529411761
2010-09-26,Red Leaf Lettuce,0.23,1.89,2.29,1.74,1.95,755.4347826086957
2010-09-26,Carrots,0.28,0.98,0.94,0.84,1.12,246.4285714285714
2010-09-26,Romaine Lettuce,0.23,1.37,2.02,1.74,2.33,710.8695652173913
2010-09-26,Cauliflower,0.2,2.69,2.55,3.14,2.62,1275.0
2010-09-26,Strawberries,0.94,2.87,2.47,2.75,2.99,194.6808510638298
2010-09-19,Red Leaf Lettuce,0.25,1.89,2.29,1.62,1.84,664.0
2010-09-19,Carrots,0.28,0.66,0.97,0.67,1.12,205.35714285714283
2010-09-19,Romaine Lettuce,0.29,1.37,2.55,1.62,2.18,565.5172413793105
2010-09-19,Cauliflower,0.21,2.07,2.6,3.02,2.87,1157.142857142857
2010-09-19,Strawberries,0.84,2.12,3.37,2.87,2.99,237.79761904761907
2010-09-19,Celery,0.35,1.39,1.64,1.59,1.99,372.14285714285717
2010-09-19,Thompson Grapes,0.73,1.16,1.79,1.51,1.99,120.89041095890414
2010-09-19,Flame Grapes,0.72,1.42,1.79,2.62,1.99,171.5277777777778
2010-09-19,Tomatoes,0.65,1.44,2.52,1.12,0.0,95.38461538461537
2010-09-19,Green Leaf Lettuce,0.37,1.39,2.29,1.62,1.79,379.05405405405406
2010-09-19,Honeydews,0.11,3.19,3.82,2.48,3.99,2963.6363636363635
2010-09-19,Iceberg Lettuce,0.32,1.28,1.39,1.29,1.92,359.375
2010-09-19,Avocados,0.65,0.96,1.69,1.31,1.25,100.38461538461539
2010-09-19,Nectarines,0.32,0.0,1.52,1.0,0.67,149.21875
2010-09-19,Broccoli Bunches,0.38,2.26,0.9,0.87,2.24,312.5
2010-09-19,Peaches,0.34,0.75,1.77,1.0,0.95,228.67647058823525
2010-09-19,Broccoli Crowns,0.51,1.2,1.59,1.72,1.12,175.98039215686273
2010-09-19,Plums,0.43,0.37,1.82,1.12,1.05,153.48837209302326
2010-09-19,Cantaloupe,0.16,2.41,2.36,3.97,1.74,1537.5
2010-09-12,Broccoli Crowns,0.5,1.57,1.77,1.89,1.54,238.49999999999997
2010-09-12,Peaches,0.34,0.0,1.69,0.0,0.25,42.64705882352939
2010-09-12,Cantaloupe,0.18,2.14,3.07,1.86,2.25,1194.4444444444446
2010-09-12,Plums,0.47,0.42,2.24,0.37,0.5,87.76595744680853
2010-09-12,Carrots,0.28,0.85,0.94,0.64,1.09,214.28571428571428
2010-09-12,Red Leaf Lettuce,0.25,1.79,2.03,1.74,1.79,635.0
2010-09-12,Cauliflower,0.24,2.69,3.54,3.38,2.62,1173.9583333333335
2010-09-12,Romaine Lettuce,0.31,1.37,2.33,1.74,2.02,501.6129032258065
2010-09-12,Celery,0.35,1.39,1.64,1.77,1.99,385.00000000000006
2010-09-12,Strawberries,0.94,2.69,2.95,2.25,2.87,186.1702127659575
2010-09-12,Flame Grapes,0.72,1.66,1.86,1.87,1.99,156.25000000000006
2010-09-12,Thompson Grapes,0.72,1.66,1.96,2.12,1.99,168.4027777777778
2010-09-12,Green Leaf Lettuce,0.44,1.79,2.03,1.74,1.79,317.6136363636363
2010-09-12,Tomatoes,0.7,1.52,2.24,1.25,0.0,78.92857142857143
2010-09-12,Honeydews,0.13,3.07,3.57,3.45,3.99,2607.6923076923076
2010-09-12,Iceberg Lettuce,0.35,1.28,1.32,1.37,1.62,299.2857142857143
2010-09-12,Avocados,0.68,1.14,1.69,1.17,1.39,98.16176470588233
2010-09-12,Nectarines,0.32,0.0,2.19,0.5,0.82,174.21874999999994
2010-09-12,Broccoli Bunches,0.37,2.34,0.82,1.19,2.17,340.5405405405405
2010-09-12,Oranges,0.29,0.0,0.0,0.47,0.98,25.0
2010-09-05,Oranges,0.29,0.0,0.0,0.47,0.89,17.24137931034482
2010-09-05,Peaches,0.3,0.75,1.77,0.0,1.05,197.50000000000006
2010-09-05,Plums,0.49,0.37,2.12,2.24,0.92,188.26530612244898
2010-09-05,Red Leaf Lettuce,0.23,1.89,2.37,1.64,1.84,741.3043478260869
2010-09-05,Romaine Lettuce,0.25,1.37,2.63,1.69,2.18,686.9999999999999
2010-09-05,Celery,0.32,1.07,1.64,1.77,1.99,405.46875
2010-09-05,Strawberries,0.88,2.66,2.7,2.5,2.62,197.72727272727275
2010-09-05,Flame Grapes,0.77,1.56,0.99,2.24,1.64,108.76623376623375
2010-09-05,Thompson Grapes,0.69,1.66,1.24,1.84,1.79,136.59420289855072
2010-09-05,Green Leaf Lettuce,0.39,1.89,2.37,1.64,1.79,392.9487179487179
2010-09-05,Tomatoes,0.52,1.52,2.39,1.25,0.0,148.0769230769231
2010-09-05,Honeydews,0.13,3.19,3.09,3.13,3.62,2405.769230769231
2010-09-05,Iceberg Lettuce,0.38,1.23,1.44,1.27,1.92,285.52631578947364
2010-09-05,Nectarines,0.36,0.0,2.02,1.0,0.42,138.88888888888889
2010-09-05,Broccoli Bunches,0.38,2.17,0.82,0.95,1.87,282.2368421052631
2010-09-05,Broccoli Crowns,0.52,1.57,1.74,1.51,1.54,205.7692307692308
2010-09-05,Cantaloupe,0.14,1.59,3.07,2.92,2.12,1632.1428571428569
2010-09-05,Carrots,0.28,0.85,0.94,0.64,1.12,216.96428571428572
2010-09-05,Cauliflower,0.3,2.44,3.37,2.73,3.64,915.0000000000002
2010-09-05,Avocados,0.7,0.89,1.38,1.29,1.41,77.50000000000001
2010-08-29,Iceberg Lettuce,0.44,1.23,1.27,1.42,1.92,231.81818181818178
2010-08-29,Avocados,0.69,1.05,1.52,1.25,1.47,91.66666666666667
2010-08-29,Nectarines,0.4,0.45,1.49,0.62,1.71,166.87499999999997
2010-08-29,Broccoli Bunches,0.4,2.34,0.95,1.07,1.69,278.12500000000006
2010-08-29,Oranges,0.29,0.0,0.0,0.22,0.89,-4.310344827586188
2010-08-29,Broccoli Crowns,0.51,1.57,1.34,1.89,1.42,204.9019607843137
2010-08-29,Peaches,0.3,0.45,1.99,0.62,1.25,259.16666666666674
2010-08-29,Cantaloupe,0.13,1.5,2.82,2.12,2.0,1523.0769230769233
2010-08-29,Plums,0.5,0.67,2.24,0.75,1.37,151.5
2010-08-29,Carrots,0.28,0.6,0.94,0.84,1.12,212.49999999999994
2010-08-29,Red Leaf Lettuce,0.26,1.91,2.25,1.79,1.9,654.8076923076923
2010-08-29,Cauliflower,0.36,2.69,3.25,3.43,3.12,767.3611111111111
2010-08-29,Romaine Lettuce,0.25,1.37,2.65,1.79,2.05,686.0
2010-08-29,Celery,0.32,0.69,1.34,1.77,1.99,352.34375
2010-08-29,Strawberries,0.94,2.29,2.42,2.5,2.87,168.08510638297872
2010-08-29,Flame Grapes,0.76,1.64,1.69,2.24,1.74,140.46052631578948
2010-08-29,Thompson Grapes,0.7,1.69,1.87,1.59,1.74,146.07142857142858
2010-08-29,Green Leaf Lettuce,0.36,1.91,2.2,1.79,1.9,441.6666666666667
2010-08-29,Tomatoes,0.35,1.44,1.87,1.25,0.0,225.71428571428575
2010-08-29,Honeydews,0.13,1.99,3.57,2.95,3.49,2207.6923076923076
2010-08-22,Honeydews,0.16,2.94,3.57,2.94,3.74,1960.9375
2010-08-22,Iceberg Lettuce,0.6,1.23,1.39,1.32,1.44,124.16666666666671
2010-08-22,Avocados,0.65,1.04,1.57,1.15,1.39,98.07692307692308
2010-08-22,Nectarines,0.46,0.37,1.94,0.5,1.25,120.6521739130435
2010-08-22,Broccoli Bunches,0.27,1.67,0.95,1.09,1.87,416.66666666666663
2010-08-22,Oranges,0.29,0.0,0.0,0.22,0.83,-9.482758620689646
2010-08-22,Broccoli Crowns,0.32,1.57,1.42,1.69,1.52,384.3749999999999
2010-08-22,Peaches,0.3,0.75,1.69,0.0,1.99,269.16666666666663
2010-08-22,Cantaloupe,0.14,2.09,2.7,2.22,2.12,1530.3571428571424
2010-08-22,Plums,0.5,0.93,1.82,1.25,0.97,148.5
2010-08-22,Carrots,0.28,0.85,0.97,0.84,1.12,237.49999999999994
2010-08-22,Red Leaf Lettuce,0.23,1.91,2.07,1.57,1.84,703.2608695652174
2010-08-22,Cauliflower,0.26,2.44,3.42,3.37,3.81,1153.8461538461538
2010-08-22,Romaine Lettuce,0.26,1.37,2.24,1.77,1.24,536.5384615384615
2010-08-22,Celery,0.31,1.41,1.52,1.77,1.99,439.516129032258
2010-08-22,Strawberries,1.03,2.24,2.45,2.87,2.87,153.15533980582524
2010-08-22,Flame Grapes,0.76,1.79,1.82,2.37,1.49,145.72368421052633
2010-08-22,Thompson Grapes,0.74,1.54,1.82,2.37,1.67,150.0
2010-08-22,Green Leaf Lettuce,0.33,1.91,2.07,1.57,1.79,456.06060606060606
2010-08-22,Tomatoes,0.45,1.44,2.57,0.5,0.0,150.55555555555554
2010-08-15,Thompson Grapes,0.76,1.71,1.99,1.99,1.74,144.40789473684214
2010-08-15,Green Leaf Lettuce,0.36,2.26,1.54,1.57,1.74,393.75
2010-08-15,Tomatoes,0.5,0.42,2.07,0.0,0.0,24.49999999999999
2010-08-15,Honeydews,0.13,4.05,3.57,2.95,3.49,2603.846153846154
2010-08-15,Iceberg Lettuce,0.57,1.26,1.24,1.32,1.09,115.3508771929825
2010-08-15,Avocados,0.58,1.05,1.69,1.32,1.47,138.36206896551727
2010-08-15,Nectarines,0.48,0.0,1.24,1.24,1.74,119.79166666666666
2010-08-15,Broccoli Bunches,0.27,2.09,0.87,1.07,1.87,446.2962962962963
2010-08-15,Oranges,0.16,0.0,0.0,0.12,0.33,-29.6875
2010-08-15,Broccoli Crowns,0.29,1.4,1.42,1.82,1.67,443.96551724137925
2010-08-15,Peaches,0.32,0.0,1.44,1.0,1.0,168.75
2010-08-15,Cantaloupe,0.09,1.94,2.76,2.25,1.5,2247.222222222222
2010-08-15,Plums,0.5,0.32,1.44,1.44,0.9,105.00000000000003
2010-08-15,Carrots,0.28,1.04,0.92,0.84,1.07,245.53571428571428
2010-08-15,Red Leaf Lettuce,0.32,1.32,2.21,1.57,1.9,446.875
2010-08-15,Cauliflower,0.2,2.07,3.2,3.37,2.87,1338.75
2010-08-15,Romaine Lettuce,0.33,1.37,2.58,1.64,2.11,483.3333333333332
2010-08-15,Celery,0.31,1.51,1.29,1.72,1.92,419.3548387096774
2010-08-15,Strawberries,1.16,1.12,3.07,2.99,1.99,97.6293103448276
2010-08-15,Flame Grapes,0.76,1.84,1.99,2.24,1.74,156.90789473684214
2010-08-08,Celery,0.33,1.39,1.39,1.74,1.99,393.1818181818182
2010-08-08,Strawberries,1.16,2.09,2.39,2.24,2.87,106.68103448275863
2010-08-08,Flame Grapes,0.74,1.17,1.89,1.69,1.49,110.81081081081084
2010-08-08,Thompson Grapes,0.72,1.71,1.57,1.39,1.49,113.88888888888889
2010-08-08,Green Leaf Lettuce,0.38,1.71,2.24,1.74,2.13,414.47368421052636
2010-08-08,Tomatoes,0.65,1.44,2.04,0.75,0.0,62.692307692307715
2010-08-08,Honeydews,0.16,2.69,3.32,2.73,3.74,1850.0
2010-08-08,Iceberg Lettuce,0.45,1.26,1.32,1.42,1.84,224.44444444444446
2010-08-08,Avocados,0.52,0.86,1.66,1.36,1.22,145.19230769230768
2010-08-08,Nectarines,0.5,0.0,1.74,0.5,1.87,105.50000000000001
2010-08-08,Broccoli Bunches,0.27,1.72,0.82,1.14,1.62,390.74074074074065
2010-08-08,Oranges,0.16,0.09,0.0,0.31,0.41,26.5625
2010-08-08,Broccoli Crowns,0.29,1.62,1.29,1.32,1.17,365.5172413793104
2010-08-08,Peaches,0.32,0.75,1.49,1.25,0.62,221.09375
2010-08-08,Cantaloupe,0.11,2.11,2.2,2.22,2.25,1895.4545454545457
2010-08-08,Plums,0.5,0.32,1.92,1.0,0.45,84.5
2010-08-08,Carrots,0.28,0.85,0.92,0.64,1.12,215.17857142857144
2010-08-08,Red Leaf Lettuce,0.36,1.71,2.24,1.74,1.95,430.5555555555556
2010-08-08,Cauliflower,0.21,2.69,3.01,2.85,3.96,1389.285714285714
2010-08-08,Romaine Lettuce,0.43,1.37,2.5,1.74,2.36,363.3720930232559
2010-08-01,Red Leaf Lettuce,0.27,1.81,2.21,1.72,1.79,597.2222222222222
2010-08-01,Cantaloupe,0.13,1.99,2.76,1.97,2.24,1623.0769230769233
2010-08-01,Romaine Lettuce,0.27,1.37,2.58,1.72,2.11,620.3703703703702
2010-08-01,Carrots,0.28,0.47,0.92,0.84,1.12,199.10714285714283
2010-08-01,Strawberries,0.97,1.96,2.74,2.87,2.87,169.07216494845363
2010-08-01,Cauliflower,0.23,2.44,3.31,3.2,3.24,1224.9999999999998
2010-08-01,Tomatoes,0.55,1.37,1.82,0.75,0.0,79.0909090909091
2010-08-01,Celery,0.31,1.22,1.57,1.74,1.77,408.0645161290323
2010-08-01,Flame Grapes,0.76,1.71,1.87,1.57,1.44,116.77631578947367
2010-08-01,Green Leaf Lettuce,0.27,1.81,2.16,1.54,1.79,575.9259259259259
2010-08-01,Honeydews,0.2,3.36,3.94,3.23,4.24,1746.2499999999998
2010-08-01,Iceberg Lettuce,0.31,1.12,1.32,1.42,1.84,359.6774193548387
2010-08-01,Nectarines,0.44,0.45,1.84,0.62,0.25,79.54545454545456
2010-08-01,Peaches,0.34,1.89,0.0,0.0,0.5,75.73529411764702
2010-08-01,Broccoli Crowns,0.31,1.54,1.42,1.77,1.29,385.483870967742
2010-08-01,Avocados,0.54,1.04,1.79,1.22,1.39,151.85185185185182
2010-08-01,Broccoli Bunches,0.27,2.22,1.07,0.94,1.62,441.6666666666667
2010-07-25,Honeydews,0.21,3.36,3.94,3.99,3.32,1639.2857142857142
2010-07-25,Iceberg Lettuce,0.36,1.12,1.37,1.12,1.84,278.47222222222223
